source_id,ra,dec,phot_g_mean_mag,bp_rp,x,y,blended,must
1403549991837900416,240.53812231659472,50.77179307768107,12.143455,0.94520855,1227.1745291364098,508.6943979384308,False,False
1423430987430258560,244.34516352080698,49.33123269606904,12.151736,0.8596754,315.28731213121614,1016.7581751022717,False,False
1403884277732479744,240.6709747150278,51.733676065754274,12.152776,1.2699909,1196.405396626291,153.34235066320662,False,False
1403886103095022848,240.98638112296535,51.869439628457506,12.156005,0.854784,1124.7563558275006,102.85584155985566,False,False
1423487745422371200,244.75700149909036,49.97362567997811,12.15631,0.8514824,229.63550268387098,774.3909524253869,False,False
1403056246693731712,239.76379131905856,49.566127243716046,12.180663,1.2322493,1412.5804651685132,953.1503249279912,False,False
1403658156294283648,241.39332718741068,51.304000098625714,12.183895,0.73151875,1030.1924656542615,310.86971870375015,False,False
1423458745803201792,244.38040112099958,49.45327219517564,12.201635,0.7843857,309.096079578695,971.2838035130123,False,False
1404173655449016448,238.3599417533673,50.92712419164986,12.202396,0.9609804,1732.3617027000637,444.15501092014625,False,False
1403807281854741248,239.10430435953066,51.249367767979564,12.208096,0.9440775,1557.2078888051328,329.2552863526006,False,False
1403250203120946304,237.19330833333333,49.78729062913656,12.214146,0.8577347,2022.585995349219,855.1367484546737,False,False
1404467774809759232,237.87133418030808,51.9377158863182,12.228616,0.95302486,1831.9015433816626,67.09650778816206,False,False
1424322691360371328,243.80933651297295,50.56331510679808,12.235959,0.7572317,463.0076933435498,568.2393558479791,False,False
1402925675392283520,238.22178088270442,48.865276216499964,12.24464,0.7626858,1789.0958394142713,1204.8435670400745,False,False
1424501460783900416,244.5723938420892,51.327752383191786,12.246113,0.72128487,299.6050241567732,277.2549408888881,False,False
1402911282957526912,238.3295027460693,48.688525573967034,12.247725,2.0476208,1765.0205046818064,1270.9257815393657,False,False
1424297020340057984,243.6730574147897,50.36655836413169,12.251266,0.8357668,491.8962572586662,642.2500219149808,False,False
1403571535393851392,240.44768714153628,51.063421915723474,12.254731,0.7375183,1247.9368063495551,400.98853140680495,False,False
1403938467336316032,240.82256148862095,52.026572220520045,12.257724,1.0144758,1162.1207859744236,44.98828194772875,False,False
