target_catalog_id,target_vsx_name,catalog_id,inst_mag,sigma_iqr,inv_nv,spike,locus_sigma_iqr,locus_spread,n_frames,thr_inv_nv,FLAG,flag_reason
458307649406613248,Gaia DR3 458307649406613248,458355237645794688,-8.702054291493967,0.01187456647073509,0.6115940270669843,1.1451905120820398,0.013488968361162661,0.005145517387262806,12,0.7406538112587425,False,
458307649406613248,Gaia DR3 458307649406613248,458355512523680640,-9.155516982491585,0.012681423511483618,0.41451192622735067,1.227935685133582,0.009896045011536798,0.00374301501134036,12,0.7406538112587425,False,
458307649406613248,Gaia DR3 458307649406613248,458355890480894464,-8.975752218650774,0.009481049566113595,0.3432738267154029,1.2899541523270248,0.011090698292618998,0.004127301901497795,12,0.7406538112587425,False,
458307649406613248,Gaia DR3 458307649406613248,458357471028756864,-8.956942352985632,0.009989394522027198,1.247331466090061,1.1498235982257115,0.011215702032247732,0.004167512144185498,12,0.7406538112587425,True,invNV
458307649406613248,Gaia DR3 458307649406613248,458358226942974208,-8.807311905548122,0.012103167954522731,0.3874564480546568,1.1585609911218455,0.012210093264220834,0.0044873802767943175,12,0.7406538112587425,False,
458307649406613248,Gaia DR3 458307649406613248,458359532612983040,-9.071745362569647,0.0053733808771465755,0.5390577830272307,3.010300685717775,0.010452761680938914,0.0039220953528680234,12,0.7406538112587425,True,spike
458307649406613248,Gaia DR3 458307649406613248,458387982474065920,-8.559219459110508,0.010281840713209667,0.3441409668328971,1.657029032611984,0.016164196985295143,0.006741181137786684,12,0.7406538112587425,False,
458308469733215488,Gaia DR3 458308469733215488,458310604343959552,-11.191631936946367,0.004837180063919894,0.4119835208169266,1.1341611774111433,0.0056291641087594674,0.0019891329876580775,12,1.0317684191171064,False,
458308469733215488,Gaia DR3 458308469733215488,458311218512274560,-11.465499581550226,0.006620291319386219,0.6489348681954813,1.5760980257440338,0.005796897016156727,0.0019111691775608192,12,1.0317684191171064,False,
458308469733215488,Gaia DR3 458308469733215488,458353485299241472,-11.21357895410175,0.0022496575467390784,0.6083743967962105,2.550194714193201,0.005589372226318589,0.0019782624853138075,12,1.0317684191171064,False,
458308469733215488,Gaia DR3 458308469733215488,458355306365263232,-11.613992108513568,0.004897535008859594,0.37056281923699197,1.2326932858948856,0.005985396322028202,0.00187736813113267,12,1.0317684191171064,False,
458308469733215488,Gaia DR3 458308469733215488,458388188632487040,-13.587479754646505,0.005013585845392264,0.3985515044288846,1.0895443119982964,0.005413805592874605,0.00228988164354211,12,1.0317684191171064,False,
458308469733215488,Gaia DR3 458308469733215488,458403032039334912,-12.31336000620802,0.005559123492376289,0.6521812423895207,1.0832684397590462,0.0054648738086967765,0.00197066888784887,12,1.0317684191171064,False,
458308469733215488,Gaia DR3 458308469733215488,458406193135257856,-11.331228327390175,0.0028763165246533913,0.3830199811498195,2.169616433522799,0.005626450470965194,0.0019417330651088447,12,1.0317684191171064,False,
458308469733215488,Gaia DR3 458308469733215488,458406261854719616,-11.251353579696328,0.013329811458582794,0.5306171421280349,0.7515898285243205,0.005525055910546229,0.001959914788529195,12,1.0317684191171064,False,
458308955066917120,BD+56 556,458310604343959552,-11.191631936946367,0.0065086320369387605,0.3641723163171144,0.8754115615899106,0.0056291641087594674,0.0019891329876580775,12,1.1199577852207512,False,
458308955066917120,BD+56 556,458353485299241472,-11.21357895410175,0.005588074885246871,0.6592294389573871,1.1840585557202383,0.005589372226318589,0.0019782624853138075,12,1.1199577852207512,False,
458308955066917120,BD+56 556,458356474596389888,-12.805394313806568,0.003106912878358588,0.8228502905594293,2.084813621575561,0.004720591355090255,0.0018369998242695998,12,1.1199577852207512,False,
458308955066917120,BD+56 556,458366713798434432,-11.511256388511033,0.008570889064345019,0.523987393941642,0.9821023539163772,0.005854981598104318,0.0019007536503412715,12,1.1199577852207512,False,
458308955066917120,BD+56 556,458388188632487040,-13.587479754646505,0.0075210158354270685,0.6452983844612896,0.8540039569299303,0.005413805592874605,0.00228988164354211,12,1.1199577852207512,False,
458308955066917120,BD+56 556,458406811610473088,-12.845160597415486,0.0026210493477455497,0.43468454388706973,2.0524591236977177,0.004738152382480039,0.001788446901075625,12,1.1199577852207512,False,
458308955066917120,BD+56 556,458407601884442496,-13.469238658512081,0.0024084747456842768,0.5935152323749396,2.3898147640646044,0.005239718428457056,0.0019410140090795882,12,1.1199577852207512,False,
458308955066917120,BD+56 556,458452888021564288,-11.143645094103963,0.005251284582484582,0.6927982108683312,1.4208365820913373,0.005716168497354725,0.0020129011874056462,12,1.1199577852207512,False,
458308955076524800,Gaia DR3 458308955076524800,458311046713582848,-9.818772591363247,0.013412329146841505,0.4977180162269886,0.9854243237202913,0.0074255478341979575,0.0027409060908762085,12,0.6759686080531659,False,
458308955076524800,Gaia DR3 458308955076524800,458311154099858304,-10.042899688002798,0.008951964614323616,0.41401344324480877,0.8679702222960543,0.007158036120233566,0.002738311929859899,12,0.6759686080531659,False,
458308955076524800,Gaia DR3 458308955076524800,458353416579769728,-9.624069231487361,0.005090291043768767,0.7039373815972315,1.005281750401979,0.007951037928196908,0.002943023738679277,12,0.6759686080531659,False,
458308955076524800,Gaia DR3 458308955076524800,458361761687408128,-10.001423445893185,0.0032630969875279184,0.3999350648046796,1.9224412130617672,0.007207540980564616,0.002738791996982514,12,0.6759686080531659,False,
458308955076524800,Gaia DR3 458308955076524800,458405196702890752,-9.385514131150375,0.007910773607558156,0.46972980515042895,0.9812767540529976,0.00879099584164513,0.003324394426106602,12,0.6759686080531659,False,
458308955076524800,Gaia DR3 458308955076524800,458406498066869760,-9.400379518449785,0.005834655887447605,0.3572221447152538,1.4529027139716866,0.008738654476145191,0.0033006295895332428,12,0.6759686080531659,False,
458308955076524800,Gaia DR3 458308955076524800,458407395726019840,-9.09038549914477,0.014234739097994121,0.4397649128998992,1.1760271053981721,0.01032888590103908,0.0038822479436009497,12,0.6759686080531659,False,
458308955076524800,Gaia DR3 458308955076524800,458453678295539456,-9.582020682847242,0.00768131110486785,1.762760490543112,0.8987165812800632,0.008099091820691299,0.003010245457592647,12,0.6759686080531659,True,invNV
458309573551916800,Gaia DR3 458309573551916800,458307786845557760,-9.034710584979882,0.0071939547881525205,0.4762208419363108,1.3715646785553417,0.01069770435561095,0.003992255011362236,12,0.5779882678070973,False,
458309573551916800,Gaia DR3 458309573551916800,458353416579769728,-9.624069231487361,0.004005044365675484,0.46918251259239974,1.1452910514246357,0.007950517147029126,0.002939038353168597,12,0.5779882678070973,False,
458309573551916800,Gaia DR3 458309573551916800,458357471028756864,-8.956942352985632,0.00679949833614153,0.7592566114012385,1.5126161814010914,0.011214846231226866,0.004160962950014161,12,0.5779882678070973,False,
458309573551916800,Gaia DR3 458309573551916800,458359493944675968,-9.372155238357337,0.00865009093345067,0.42620978146137484,0.914340611608476,0.008836470245420837,0.003333793059704735,12,0.5779882678070973,False,
458309573551916800,Gaia DR3 458309573551916800,458405196702890752,-9.385514131150375,0.009256751552021205,0.45083514211932135,0.8810701157749531,0.008789488526326869,0.0033128593841330028,12,0.5779882678070973,False,
458309573551916800,Gaia DR3 458309573551916800,458405815178103296,-9.27154298596212,0.01150656221450292,0.48738573924114414,0.8057159088313666,0.009190312188213208,0.003491454647593241,12,0.5779882678070973,False,
