frame,mjd,source_id,flux_net,flux_net_small,bkg
proc_V842_Her_Light_081.fits,61161.00719052083,1424534725306172800,90185.42433198722,59062.26275338371,3017.698974609375
proc_V842_Her_Light_081.fits,61161.00719052083,1403711796142539136,79450.39027066343,53428.858772139036,3035.58544921875
proc_V842_Her_Light_081.fits,61161.00719052083,1400380653866967168,89685.93533806643,56690.8045503381,3188.79150390625
proc_V842_Her_Light_081.fits,61161.00719052083,1403509451642824192,86463.29730126756,56301.45234984788,3155.860595703125
proc_V842_Her_Light_081.fits,61161.00719052083,1399441288683877504,92077.02407744725,58318.65490407708,3186.781494140625
proc_V842_Her_Light_081.fits,61161.00719052083,1423148206783521920,84318.78912148264,65423.43506410168,3145.03564453125
proc_V842_Her_Light_081.fits,61161.00719052083,1403474954465528960,76934.56266657333,53189.54621055481,3173.1998291015625
proc_V842_Her_Light_081.fits,61161.00719052083,1403779553545892096,76302.0708539118,52753.46872676791,3051.8316650390625
proc_V842_Her_Light_081.fits,61161.00719052083,1423156109523335424,80075.12657281046,62432.6646183182,3163.945556640625
proc_V842_Her_Light_081.fits,61161.00719052083,1423420950090620672,72217.88544529903,52443.7943127129,3141.19287109375
proc_V842_Her_Light_081.fits,61161.00719052083,1403673794271845248,84150.34835477389,63973.641691306926,3080.434814453125
proc_V842_Her_Light_081.fits,61161.00719052083,1423214383639780864,80248.92661420029,61854.14865258522,3154.3880615234375
proc_V842_Her_Light_081.fits,61161.00719052083,1404278319508397824,94303.74074764882,72535.73937327499,3027.5218505859375
proc_V842_Her_Light_081.fits,61161.00719052083,1423301038900150400,77423.38826928736,55690.351304845695,3091.63330078125
proc_V842_Her_Light_081.fits,61161.00719052083,1399469021288707456,86449.84764699143,68711.15814293151,3134.408447265625
proc_V842_Her_Light_081.fits,61161.00719052083,1400100205386281216,62063.45709306677,34851.782709254054,3210.489990234375
proc_V842_Her_Light_081.fits,61161.00719052083,1399198163471195008,70540.69101090939,50637.04704031524,3195.78564453125
proc_V842_Her_Light_081.fits,61161.00719052083,1400218132304633856,85320.46560845902,60607.59070179421,3163.74560546875
proc_V842_Her_Light_081.fits,61161.00719052083,1423641406468543488,80459.47727669956,54120.27937225024,3043.2886962890625
proc_V842_Her_Light_081.fits,61161.00719052083,1403716331627228800,80588.34679664962,53242.47028634306,3118.2601318359375
proc_V842_Her_Light_081.fits,61161.00719052083,1400571109897445376,76001.98243677843,57413.2991687116,3161.7264404296875
proc_V842_Her_Light_081.fits,61161.00719052083,1423693186594678656,77876.13618709694,51678.255357292815,2997.8602294921875
proc_V842_Her_Light_081.fits,61161.00719052083,1423542416061967360,67480.2591162317,46962.915323985915,3103.3634033203125
proc_V842_Her_Light_081.fits,61161.00719052083,1423161538362486656,68992.48239551682,54362.17072351805,3163.378173828125
proc_V842_Her_Light_081.fits,61161.00719052083,1399210322522483712,79682.19959981751,61916.12921212979,3151.7626953125
proc_V842_Her_Light_081.fits,61161.00719052083,1401442026185682560,54146.79922570742,7815.873326852918,3241.4378662109375
proc_V842_Her_Light_081.fits,61161.00719052083,1400272519474196224,50592.150378378865,28715.225243721055,3177.44189453125
proc_V842_Her_Light_081.fits,61161.00719052083,1403646650078526592,78247.31034523691,60373.79326020548,3103.4185791015625
proc_V842_Her_Light_081.fits,61161.00719052083,1423459849610967040,76822.05287271907,61318.03932979738,3108.771240234375
proc_V842_Her_Light_081.fits,61161.00719052083,1423446994772298880,71421.78666819428,54590.350455399384,3118.34228515625
proc_V842_Her_Light_081.fits,61161.00719052083,1403536728979680256,60970.90164686466,41167.59931705099,3115.0184326171875
proc_V842_Her_Light_081.fits,61161.00719052083,1423212871811144320,65856.46483225888,50171.50454403444,3152.757568359375
proc_V842_Her_Light_081.fits,61161.00719052083,1400106738033257728,67998.51461120002,35229.25608779448,3198.1748046875
proc_V842_Her_Light_081.fits,61161.00719052083,1424709650733844480,63245.93397048139,38623.48460695015,3055.445556640625
proc_V842_Her_Light_081.fits,61161.00719052083,1403233336785525504,43436.566568341455,8985.591337831589,3170.411376953125
proc_V842_Her_Light_081.fits,61161.00719052083,1399414320585265536,54120.14596610848,37339.78785887672,3147.458984375
proc_V842_Her_Light_081.fits,61161.00719052083,1424915465566865024,63057.08409180795,30104.11331343853,2987.988525390625
proc_V842_Her_Light_081.fits,61161.00719052083,1403083906283092224,52072.137698902225,11544.878512070529,3226.7705078125
proc_V842_Her_Light_081.fits,61161.00719052083,1403718908607602048,62079.45141005039,45275.983644773674,3114.3583984375
proc_V842_Her_Light_081.fits,61161.00719052083,1424518060833414144,68769.28520630271,31292.168503725523,3004.64794921875
proc_V842_Her_Light_081.fits,61161.00719052083,1401651792388074240,52851.587319807615,9372.694387486335,3201.728271484375
proc_V842_Her_Light_081.fits,61161.00719052083,1403005050683652608,58802.967963604955,15651.698214607357,3181.69677734375
proc_V842_Her_Light_081.fits,61161.00719052083,1424569428642017664,53520.308500451676,36269.63672575141,3114.68115234375
proc_V842_Her_Light_081.fits,61161.00719052083,1423532039421321728,111228.77690874494,89234.72243451582,3090.5838623046875
proc_V842_Her_Light_081.fits,61161.00719052083,1403355966691353856,51223.38783071184,28464.64153055477,3100.4378662109375
proc_V842_Her_Light_081.fits,61161.00719052083,1427687368740585472,50536.329943466,30382.54755353958,3027.6859130859375
proc_V842_Her_Light_081.fits,61161.00719052083,1403128436504439552,60920.31247426197,37960.832189484165,3156.837646484375
proc_V842_Her_Light_081.fits,61161.00719052083,1403021852595567872,59365.37421080127,24112.669233182067,3224.4591064453125
proc_V842_Her_Light_081.fits,61161.00719052083,1402882764374678400,46195.94520626706,7044.866708249465,3260.0281982421875
proc_V842_Her_Light_081.fits,61161.00719052083,1427679603439614336,49730.83688122517,31419.12191539332,3043.6146240234375
proc_V842_Her_Light_081.fits,61161.00719052083,1424370245238714368,60487.00811081013,45196.899672603904,3081.5684814453125
proc_V842_Her_Light_081.fits,61161.00719052083,1399968233927428608,59619.03442588012,28795.021407168824,3229.484619140625
proc_V842_Her_Light_081.fits,61161.00719052083,1403170080507149568,37766.96093254379,10653.505946221761,3178.145263671875
proc_V842_Her_Light_081.fits,61161.00719052083,1400502493499502848,53468.07147553371,36468.20265841976,3166.2685546875
proc_V842_Her_Light_081.fits,61161.00719052083,1403092255699592960,47302.8172029953,17847.860483344164,3193.157470703125
proc_V842_Her_Light_081.fits,61161.00719052083,1424676871544027520,47204.43812757108,30173.819984336267,3055.212158203125
proc_V842_Her_Light_081.fits,61161.00719052083,1424396354343687808,55768.5774017158,38588.445705397666,3074.087646484375
proc_V842_Her_Light_081.fits,61161.00719052083,1400405118000790656,53938.31958219665,38764.65098716188,3178.5185546875
proc_V842_Her_Light_081.fits,61161.00719052083,1424682472181707904,46397.65788432781,26613.93767065677,3037.70654296875
proc_V842_Her_Light_081.fits,61161.00719052083,1424390139526931456,48936.370418781764,33968.010147783745,3086.4111328125
proc_V842_Her_Light_081.fits,61161.00719052083,1427658025523999488,54958.536717385636,40280.42733555134,3050.927978515625
proc_V842_Her_Light_081.fits,61161.00719052083,1424356638781940608,49772.53772460739,36237.68180027527,3132.753173828125
proc_V842_Her_Light_081.fits,61161.00719052083,1402910595762821888,37703.10884475586,4759.444360973823,3261.796875
proc_V842_Her_Light_081.fits,61161.00719052083,1424445493065918848,54001.77155321656,29095.51201841999,3015.33935546875
proc_V842_Her_Light_081.fits,61161.00719052083,1400187513481463552,44279.30215375521,25174.449770341787,3199.318603515625
proc_V842_Her_Light_081.fits,61161.00719052083,1404119577517815424,50408.98796188482,23852.20800787001,3075.37890625
proc_V842_Her_Light_081.fits,61161.00719052083,1400298980769110912,46358.79272590851,33535.543540787956,3176.94970703125
proc_V842_Her_Light_081.fits,61161.00719052083,1403815356393317120,45826.71165939019,35403.23264186781,3050.224853515625
proc_V842_Her_Light_081.fits,61161.00719052083,1423562069833007360,48372.83120503189,35655.93509065249,3059.81982421875
proc_V842_Her_Light_081.fits,61161.00719052083,1423583853906680192,49998.36134490173,34751.971318266704,3060.919189453125
proc_V842_Her_Light_081.fits,61161.00719052083,1404567078749798016,42355.07597302098,29370.336601009505,3043.8077392578125
proc_V842_Her_Light_081.fits,61161.00719052083,1403169152794208768,35989.3446192593,8185.70718476933,3182.320068359375
proc_V842_Her_Light_081.fits,61161.00719052083,1424414706739915264,46099.72043412004,27070.92089094674,3026.8460693359375
proc_V842_Her_Light_081.fits,61161.00719052083,1400574064834567040,36468.69344576512,25441.09462467555,3153.125732421875
proc_V842_Her_Light_081.fits,61161.00719052083,1399341924616775040,43983.43211441388,20824.941041390455,3226.0478515625
proc_V842_Her_Light_081.fits,61161.00719052083,1400107768825819776,45602.99709485844,23153.849582267358,3181.1793212890625
proc_V842_Her_Light_081.fits,61161.00719052083,1402935025536836224,31401.355273575755,5129.450554085124,3224.29248046875
proc_V842_Her_Light_081.fits,61161.00719052083,1424347327292816128,39548.214715806535,28226.88090934635,3106.935791015625
proc_V842_Her_Light_081.fits,61161.00719052083,1424685049161764736,44090.841236157576,25875.072792603736,3020.3203125
proc_V842_Her_Light_081.fits,61161.00719052083,1404169364777955840,39122.30915074225,21013.269503663454,3061.88623046875
proc_V842_Her_Light_081.fits,61161.00719052083,1423504723428898816,40968.21704427473,31071.139228625252,3108.18701171875
proc_V842_Her_Light_081.fits,61161.00719052083,1400097598342825984,47009.48538332572,19401.625417195464,3225.71484375
proc_V842_Her_Light_081.fits,61161.00719052083,1400597120219035520,43828.79109960748,33980.407602956504,3120.4324951171875
proc_V842_Her_Light_081.fits,61161.00719052083,1404576871275637760,36610.172406270285,27003.72163205291,3043.0185546875
proc_V842_Her_Light_081.fits,61161.00719052083,1423159438121916928,34657.89516966941,25845.451943478547,3154.47265625
proc_V842_Her_Light_081.fits,61161.00719052083,1423368968102824320,36670.272487686365,23985.925790678943,3072.945068359375
proc_V842_Her_Light_081.fits,61161.00719052083,1403023948540021120,41309.73246041249,18328.930907909627,3210.152099609375
proc_V842_Her_Light_081.fits,61161.00719052083,1400347290561017472,38861.454473603575,17739.41604222558,3208.38720703125
proc_V842_Her_Light_081.fits,61161.00719052083,1402914650211952640,26462.085856597056,3121.0196340719413,3239.43798828125
proc_V842_Her_Light_081.fits,61161.00719052083,1423564097057105536,38836.16089815454,28490.24983020613,3076.7415771484375
proc_V842_Her_Light_081.fits,61161.00719052083,1403525154043336192,41332.9065898126,29395.46777344962,3130.2762451171875
proc_V842_Her_Light_081.fits,61161.00719052083,1400271527338499200,43837.60674584069,32937.248076448624,3171.78662109375
proc_V842_Her_Light_081.fits,61161.00719052083,1399390509286400384,42728.28502620908,29775.43151520923,3174.6597900390625
proc_V842_Her_Light_081.fits,61161.00719052083,1399205207217994368,39801.52054484986,29448.853916941836,3154.578369140625
proc_V842_Her_Light_081.fits,61161.00719052083,1424443019164754048,36388.03735028469,18973.92801066194,3005.301025390625
proc_V842_Her_Light_081.fits,61161.00719052083,1423586946283290880,36782.52657896496,23966.16724447778,3044.536865234375
proc_V842_Her_Light_081.fits,61161.00719052083,1403740550947497984,41034.94853429089,29272.682791420433,3072.780029296875
proc_V842_Her_Light_081.fits,61161.00719052083,1423282828238647296,40530.15199690318,28945.483807326513,3098.0069580078125
proc_V842_Her_Light_081.fits,61161.00719052083,1424722192038370944,38345.27792647667,18939.441047845365,3026.3125
proc_V842_Her_Light_081.fits,61161.00719052083,1400136940243265280,39745.4891999102,20963.593149719425,3226.0869140625
proc_V842_Her_Light_081.fits,61161.00719052083,1424330559740536704,36443.7091271322,23624.707182094702,3063.3109130859375
proc_V842_Her_Light_081.fits,61161.00719052083,1400228474585943680,34686.11690386449,21200.5488136536,3156.9716796875
proc_V842_Her_Light_081.fits,61161.00719052083,1400077081282366592,33925.663053271535,11164.625718225332,3240.012939453125
proc_V842_Her_Light_081.fits,61161.00719052083,1404592848553588736,40273.42195303278,30713.15740233143,3025.192138671875
proc_V842_Her_Light_081.fits,61161.00719052083,1403122423549881984,35670.1947971473,15630.613749368349,3174.363037109375
proc_V842_Her_Light_081.fits,61161.00719052083,1424597397469089536,31663.318525898736,19464.972099967345,3065.3702392578125
proc_V842_Her_Light_081.fits,61161.00719052083,1400068907961245568,38073.91556702019,17321.86281280429,3228.9072265625
proc_V842_Her_Light_081.fits,61161.00719052083,1424628802270020864,38221.82882538583,27670.604907203335,3092.847900390625
proc_V842_Her_Light_081.fits,61161.00719052083,1424514212542314240,32344.900747466774,15193.004480646181,3020.7528076171875
proc_V842_Her_Light_081.fits,61161.00719052083,1400373541401124224,36378.50086378155,20715.29555671793,3200.871337890625
proc_V842_Her_Light_081.fits,61161.00719052083,1424903302219474944,28543.714344092296,6339.973427824123,2970.599365234375
proc_V842_Her_Light_081.fits,61161.00719052083,1423690089921251584,35928.92622186424,19144.636898939163,3007.3980712890625
proc_V842_Her_Light_081.fits,61161.00719052083,1424686904587024384,36267.357009234256,21580.361860500867,3063.47607421875
proc_V842_Her_Light_081.fits,61161.00719052083,1403386787376640128,35774.60612652579,15629.884783375353,3108.387939453125
proc_V842_Her_Light_081.fits,61161.00719052083,1427683554809600896,32604.413987617416,19969.242412554144,3023.5826416015625
proc_V842_Her_Light_081.fits,61161.00719052083,1423536059510326528,32865.77383117814,22118.788639476697,3068.180908203125
proc_V842_Her_Light_081.fits,61161.00719052083,1400094505966392704,38443.82444967999,18709.599129075898,3211.3887939453125
proc_V842_Her_Light_081.fits,61161.00719052083,1424832177561040256,34746.87553380267,13453.083909000663,2974.98876953125
proc_V842_Her_Light_081.fits,61161.00719052083,1423516852416948224,38586.289229826594,28535.755376708912,3105.5687255859375
proc_V842_Her_Light_081.fits,61161.00719052083,1403352358918805248,35462.80666577362,19294.67324831891,3104.3839111328125
proc_V842_Her_Light_081.fits,61161.00719052083,1403309993361336448,31010.30714476877,13019.74812751262,3136.333740234375
proc_V842_Her_Light_081.fits,61161.00719052083,1404060753645275648,33490.50621885806,9559.900781052318,3098.7098388671875
proc_V842_Her_Light_081.fits,61161.00719052083,1424429069110587008,37111.23992672318,23606.771796203917,3040.7032470703125
proc_V842_Her_Light_081.fits,61161.00719052083,1424759880375940480,33564.740971414314,16067.633897760723,3031.035888671875
proc_V842_Her_Light_081.fits,61161.00719052083,1424356432623507328,33999.589109800116,26327.86218679353,3130.3922119140625
proc_V842_Her_Light_081.fits,61161.00719052083,1400175388790551296,35603.35239573527,19013.241857993562,3184.497314453125
proc_V842_Her_Light_081.fits,61161.00719052083,1403508627009166464,35989.57384024863,24396.357320709198,3146.854736328125
proc_V842_Her_Light_081.fits,61161.00719052083,1423659926367546496,24727.76986045798,13370.579939133575,3028.66455078125
proc_V842_Her_Light_081.fits,61161.00719052083,1427681768103141632,32050.514590408944,21329.66944540321,3038.4228515625
proc_V842_Her_Light_081.fits,61161.00719052083,1403392525452934656,34014.01461372897,19180.246998056144,3101.9376220703125
proc_V842_Her_Light_081.fits,61161.00719052083,1403343150508984960,21743.03016410512,12515.937624099024,3111.389404296875
proc_V842_Her_Light_081.fits,61161.00719052083,1404190014980676224,36663.329536204285,26787.99208508282,3043.22412109375
proc_V842_Her_Light_081.fits,61161.00719052083,1404135760954238336,31795.72480660869,14714.672358740063,3049.108154296875
proc_V842_Her_Light_081.fits,61161.00719052083,1423174148386024448,35740.657821861736,28036.706229920208,3132.0625
proc_V842_Her_Light_081.fits,61161.00719052083,1399200396854204672,31657.306881396857,22155.64578887925,3184.23681640625
proc_V842_Her_Light_081.fits,61161.00719052083,1424490057646201088,31296.49552430754,15936.131574008687,3027.5439453125
proc_V842_Her_Light_081.fits,61161.00719052083,1402998865931066112,23600.094908860337,3766.9115306592284,3197.8447265625
proc_V842_Her_Light_081.fits,61161.00719052083,1400563585114360448,31878.820247061318,25456.521354919227,3152.59423828125
proc_V842_Her_Light_081.fits,61161.00719052083,1423350684426394496,34147.56985133112,26901.385487328647,3084.47412109375
proc_V842_Her_Light_081.fits,61161.00719052083,1403468941511336960,33971.06128381309,24363.639347027143,3146.115234375
proc_V842_Her_Light_081.fits,61161.00719052083,1403626687070912000,33956.97749991377,23499.997997506536,3077.046875
proc_V842_Her_Light_081.fits,61161.00719052083,1399906455117801472,23090.182420897123,3692.4143520186917,3252.959228515625
proc_V842_Her_Light_081.fits,61161.00719052083,1403240517970850432,28420.308184234367,7807.150283279625,3129.4832763671875
proc_V842_Her_Light_081.fits,61161.00719052083,1400115877723691264,31680.538886782713,16848.313291053244,3215.659423828125
proc_V842_Her_Light_081.fits,61161.00719052083,1423663912096110336,28453.10880677268,15014.37226763957,3020.1220703125
proc_V842_Her_Light_081.fits,61161.00719052083,1399892367625030784,21002.028639086173,1796.7368936503772,3256.583251953125
proc_V842_Her_Light_081.fits,61161.00719052083,1399374940029099008,30988.194677704712,19594.60930951433,3219.21435546875
proc_V842_Her_Light_081.fits,61161.00719052083,1424300357530387072,32570.395244182495,24962.294376361402,3078.72607421875
proc_V842_Her_Light_081.fits,61161.00719052083,1399955757046182272,24678.93450305733,3959.342321057542,3244.511474609375
proc_V842_Her_Light_081.fits,61161.00719052083,1404459910726446208,31458.813265747624,17141.356111710586,3022.410888671875
proc_V842_Her_Light_081.fits,61161.00719052083,1399943151318356224,21872.098938203417,3754.5047221954155,3246.8067626953125
proc_V842_Her_Light_081.fits,61161.00719052083,1403340917125940352,30568.03380317788,18232.541705854863,3108.008544921875
proc_V842_Her_Light_081.fits,61161.00719052083,1424497238831543680,25447.93383660412,14791.953476206458,3047.855224609375
proc_V842_Her_Light_081.fits,61161.00719052083,1399378620815968000,27977.858779981325,17146.177342420066,3205.1544189453125
proc_V842_Her_Light_081.fits,61161.00719052083,1424534003751678080,30202.33237407275,12342.79045192551,3017.21875
proc_V842_Her_Light_081.fits,61161.00719052083,1399991254952109440,19214.442794366798,1686.017957093267,3257.359130859375
proc_V842_Her_Light_081.fits,61161.00719052083,1400106458858663040,27261.54670944088,11420.699857392901,3195.839599609375
proc_V842_Her_Light_081.fits,61161.00719052083,1404430395711111296,27141.463286068174,14606.222819857503,3040.726806640625
proc_V842_Her_Light_081.fits,61161.00719052083,1423670921483849600,23756.39070915105,12849.0653531243,3025.741455078125
proc_V842_Her_Light_081.fits,61161.00719052083,1399443010966705792,24594.550840715587,15619.958772200378,3185.2236328125
proc_V842_Her_Light_081.fits,61161.00719052083,1402937774315908736,23283.158496685268,4044.302075528365,3220.98388671875
proc_V842_Her_Light_081.fits,61161.00719052083,1423476411004475392,32650.348204712034,25711.431114442705,3097.369873046875
proc_V842_Her_Light_081.fits,61161.00719052083,1403208735212895744,26516.06522725441,8050.756716299584,3158.148193359375
proc_V842_Her_Light_081.fits,61161.00719052083,1424439136513927424,29575.18733932398,13650.267769909842,3021.2274169921875
proc_V842_Her_Light_081.fits,61161.00719052083,1400462361324964096,27023.271072904405,16650.356265762297,3176.0057373046875
proc_V842_Her_Light_081.fits,61161.00719052083,1424264893984409344,29612.992463877425,23349.671262365504,3111.6533203125
proc_V842_Her_Light_081.fits,61161.00719052083,1400112510469312128,19811.348671094747,8426.220195288013,3203.1383056640625
proc_V842_Her_Light_081.fits,61161.00719052083,1403011991350810752,21559.871741283918,5083.916546622,3175.0335693359375
proc_V842_Her_Light_081.fits,61161.00719052083,1402943512392156800,15456.324889046373,1977.5837420802127,3248.2911376953125
proc_V842_Her_Light_081.fits,61161.00719052083,1399493038745847296,24590.58121744095,18277.395698969995,3110.935546875
proc_V842_Her_Light_081.fits,61161.00719052083,1423369346059948288,28200.935398106696,19707.6661073126,3063.03271484375
proc_V842_Her_Light_081.fits,61161.00719052083,1403751000603233280,26709.244401560747,20349.340473350123,3087.1705322265625
proc_V842_Her_Light_081.fits,61161.00719052083,1399905561764598784,21079.325565464853,2709.1780120980693,3245.184814453125
proc_V842_Her_Light_081.fits,61161.00719052083,1403345280812717440,30136.885120346153,19372.89649511411,3108.7567138671875
proc_V842_Her_Light_081.fits,61161.00719052083,1400522593946506496,23299.83569641394,16410.858785580305,3141.5498046875
proc_V842_Her_Light_081.fits,61161.00719052083,1403025254209708672,24871.78925172804,6981.104201093607,3212.6552734375
proc_V842_Her_Light_081.fits,61161.00719052083,1427672078656948096,22333.55474333244,14541.79129380919,3032.5283203125
proc_V842_Her_Light_081.fits,61161.00719052083,1399993797572747392,18072.306293882662,5086.329345312697,3250.7579345703125
proc_V842_Her_Light_081.fits,61161.00719052083,1404241932545422208,24807.11570149986,13366.352020658378,3031.330810546875
proc_V842_Her_Light_081.fits,61161.00719052083,1400249945127051648,25415.845362803957,19890.806220044833,3118.87451171875
proc_V842_Her_Light_081.fits,61161.00719052083,1403048275234807552,15468.615420288523,5937.947038151862,3230.599609375
proc_V842_Her_Light_081.fits,61161.00719052083,1424613202948824320,24417.164614513866,14098.83943777821,3053.0684814453125
proc_V842_Her_Light_081.fits,61161.00719052083,1411167000374445824,24429.449937698722,17424.350739725807,3114.25
proc_V842_Her_Light_081.fits,61161.00719052083,1399751011661527040,21154.566224374168,4015.4791935614194,3253.216796875
proc_V842_Her_Light_081.fits,61161.00719052083,1403832295744299776,21834.14916841971,15383.8548752098,3046.1812744140625
proc_V842_Her_Light_081.fits,61161.00719052083,1427685753832960256,26908.110656512086,17453.01925936104,3031.2421875
proc_V842_Her_Light_081.fits,61161.00719052083,1399424628507090944,26147.378766424314,16339.86093402037,3199.7294921875
proc_V842_Her_Light_081.fits,61161.00719052083,1399373054539345280,25076.449474386172,17290.652256792047,3209.9774169921875
proc_V842_Her_Light_081.fits,61161.00719052083,1400194007472014336,25830.278024228406,17235.7033244395,3177.418701171875
proc_V842_Her_Light_081.fits,61161.00719052083,1403181694098728704,20497.734448123607,3432.1883175971598,3167.291748046875
proc_V842_Her_Light_081.fits,61161.00719052083,1423562649652275456,23013.793117037916,14352.97612750865,3057.2391357421875
proc_V842_Her_Light_081.fits,61161.00719052083,1400220365687618048,19233.363011717738,12362.0796702019,3178.6083984375
proc_V842_Her_Light_081.fits,61161.00719052083,1404609890983857024,24503.433523601445,18656.221103636504,3025.4351806640625
proc_V842_Her_Light_081.fits,61161.00719052083,1424640622020039552,20508.3986676035,14932.124291752465,3084.3289794921875
proc_V842_Her_Light_081.fits,61161.00719052083,1403739627529865216,25918.776920613484,19559.200069010418,3073.135498046875
proc_V842_Her_Light_081.fits,61161.00719052083,1423688891626995712,24180.05277784349,15117.886750036341,3024.087646484375
proc_V842_Her_Light_081.fits,61161.00719052083,1400341926146484864,24183.628197627782,10849.741975630808,3216.24951171875
proc_V842_Her_Light_081.fits,61161.00719052083,1403451796001873280,19477.984970239224,13760.572492637992,3178.2421875
proc_V842_Her_Light_081.fits,61161.00719052083,1400039697887005568,21538.97568979801,8751.212164768833,3215.5732421875
proc_V842_Her_Light_081.fits,61161.00719052083,1403042498502302208,20095.683046598977,6833.177871274864,3190.4276123046875
proc_V842_Her_Light_081.fits,61161.00719052083,1411160776965621760,23265.015640913916,17453.80184546199,3136.9951171875
proc_V842_Her_Light_081.fits,61161.00719052083,1399408513789404544,24903.029530467233,17727.65808543343,3149.4962158203125
proc_V842_Her_Light_081.fits,61161.00719052083,1403426919551111936,22382.3499530502,15247.130180591892,3078.942626953125
proc_V842_Her_Light_081.fits,61161.00719052083,1427645587298659200,17385.953369585215,10972.976132149532,3081.5177001953125
proc_V842_Her_Light_081.fits,61161.00719052083,1400435487713267072,22125.066755952605,12618.738736422907,3180.790771484375
proc_V842_Her_Light_081.fits,61161.00719052083,1424338737358227712,24582.684418117162,18624.353228703287,3112.25439453125
proc_V842_Her_Light_081.fits,61161.00719052083,1403108336057511424,18762.3753905028,8187.416202711291,3171.0283203125
proc_V842_Her_Light_081.fits,61161.00719052083,1402952926960836608,14623.557951046037,2206.452387442274,3235.044189453125
proc_V842_Her_Light_081.fits,61161.00719052083,1404185685653637376,22243.08101099654,16252.732748840543,3048.585205078125
proc_V842_Her_Light_081.fits,61161.00719052083,1403170488527945216,13393.62631925795,1186.844189828611,3175.0745849609375
proc_V842_Her_Light_081.fits,61161.00719052083,1400430849149376896,20583.869848335104,12773.951764629252,3194.236083984375
proc_V842_Her_Light_081.fits,61161.00719052083,1400400685594512896,22083.022497118858,11669.796405719462,3171.009765625
proc_V842_Her_Light_081.fits,61161.00719052083,1404181729987529600,18892.28690918995,12907.838055544853,3055.0904541015625
proc_V842_Her_Light_081.fits,61161.00719052083,1424602757588299520,21620.511402177508,14037.09260460503,3079.991943359375
proc_V842_Her_Light_081.fits,61161.00719052083,1403360639615777408,19956.995698988845,11148.427808830835,3090.695556640625
proc_V842_Her_Light_081.fits,61161.00719052083,1400530565405803136,22193.258814923232,15599.120249201616,3126.21630859375
proc_V842_Her_Light_081.fits,61161.00719052083,1424604372496000128,20815.466284005437,12961.193249876305,3077.305419921875
proc_V842_Her_Light_081.fits,61161.00719052083,1399974689262018176,17657.634395319154,5510.094037248156,3226.5921630859375
proc_V842_Her_Light_081.fits,61161.00719052083,1399977609839792512,13246.358227009187,4272.702356914146,3232.35791015625
proc_V842_Her_Light_081.fits,61161.00719052083,1400132232959092352,18482.347694153606,4670.974215500115,3224.908203125
proc_V842_Her_Light_081.fits,61161.00719052083,1424443740718913536,23046.844490473217,13993.155921903846,3003.944580078125
proc_V842_Her_Light_081.fits,61161.00719052083,1403686468718694144,22022.56036946521,15305.27593998253,3052.9307861328125
proc_V842_Her_Light_081.fits,61161.00719052083,1400091344870496384,19079.437603894854,7885.126940461356,3213.5321044921875
proc_V842_Her_Light_081.fits,61161.00719052083,1403057621083269888,18197.569208691595,6946.268297957242,3195.0528564453125
proc_V842_Her_Light_081.fits,61161.00719052083,1403493573147504896,16677.812193870486,11641.354717174865,3134.739501953125
proc_V842_Her_Light_081.fits,61161.00719052083,1424518541869422208,22942.671505610517,10859.657595215089,3021.74853515625
proc_V842_Her_Light_081.fits,61161.00719052083,1403164411150305664,13854.83675123204,2642.8389075072046,3188.64990234375
proc_V842_Her_Light_081.fits,61161.00719052083,1400163019283469824,17961.930836475047,8836.049819202657,3208.811279296875
proc_V842_Her_Light_081.fits,61161.00719052083,1423499157151237504,20592.38746565045,15453.582299874484,3107.3597412109375
proc_V842_Her_Light_081.fits,61161.00719052083,1401458931176968064,10874.062350838038,1206.6192301397095,3218.5284423828125
proc_V842_Her_Light_081.fits,61161.00719052083,1423471944238483456,20479.828077691025,15726.047305850545,3110.5009765625
proc_V842_Her_Light_081.fits,61161.00719052083,1403838721015384320,19245.32103782351,14960.392425671002,3033.0908203125
proc_V842_Her_Light_081.fits,61161.00719052083,1403205574116883840,14553.08860005549,2804.7434308347583,3167.14208984375
proc_V842_Her_Light_081.fits,61161.00719052083,1403067581111308032,15744.019165399834,6596.915361731561,3188.740234375
proc_V842_Her_Light_081.fits,61161.00719052083,1403443064332829440,20407.482529083965,12832.413839831046,3163.553955078125
proc_V842_Her_Light_081.fits,61161.00719052083,1400157934043863808,16176.29597501253,6095.460602477469,3212.0831298828125
proc_V842_Her_Light_081.fits,61161.00719052083,1400038357857223808,14406.965309618565,5944.08568478786,3197.802490234375
proc_V842_Her_Light_081.fits,61161.00719052083,1404256982110853120,17864.12511161581,11509.268598939918,3033.8975830078125
proc_V842_Her_Light_081.fits,61161.00719052083,1400451194409951744,16584.96776600665,10496.500079173318,3165.53173828125
proc_V842_Her_Light_081.fits,61161.00719052083,1423539873441307392,17370.623682317266,13178.77279877472,3075.560791015625
proc_V842_Her_Light_081.fits,61161.00719052083,1423199780750846080,20164.723574773,15098.029671548851,3106.38671875
proc_V842_Her_Light_081.fits,61161.00719052083,1399474450127371264,16878.442754580698,14662.329963409982,3127.494140625
proc_V842_Her_Light_081.fits,61161.00719052083,1399401951079371776,17905.37621802272,12597.773371390387,3141.992431640625
proc_V842_Her_Light_081.fits,61161.00719052083,1424502873828631040,16853.788224202057,8805.163129677181,3034.8701171875
