frame,mjd,source_id,flux_sep_small,flux_sep_big
proc_V842_Her_Light_007.fits,61160.90355625,1400177828331973248,75713.91635742188,105135.34886718751
proc_V842_Her_Light_007.fits,61160.90355625,1423515237508852224,78538.89185546877,105160.11642578126
proc_V842_Her_Light_007.fits,61160.90355625,1400032933314797696,94882.31385742188,123293.6081640625
proc_V842_Her_Light_007.fits,61160.90355625,1403434169455908736,73869.72770507811,101738.54168945314
proc_V842_Her_Light_007.fits,61160.90355625,1403200110918461312,91456.19770507814,119496.047734375
proc_V842_Her_Light_007.fits,61160.90355625,1399950195064735872,103333.88727539066,129015.66285156253
proc_V842_Her_Light_007.fits,61160.90355625,1400076638902395264,59562.35454101563,86884.27873046874
proc_V842_Her_Light_007.fits,61160.90355625,1399422292044520832,69664.61846679689,96250.58960937499
proc_V842_Her_Light_007.fits,61160.90355625,1403675443539643392,90279.29525390624,116588.88925781251
proc_V842_Her_Light_007.fits,61160.90355625,1423272520317084160,72835.68481445312,96812.35107421875
proc_V842_Her_Light_007.fits,61160.90355625,1424430031183268736,85512.10694335937,109843.59407226562
proc_V842_Her_Light_007.fits,61160.90355625,1404430808027972352,58445.54041015625,84400.4223828125
proc_V842_Her_Light_007.fits,61160.90355625,1424315578894597760,87398.42803710938,110660.22007812498
proc_V842_Her_Light_007.fits,61160.90355625,1404111709137290240,13760.129433593751,32008.531533203128
proc_V842_Her_Light_007.fits,61160.90355625,1403499521678894080,66448.77385742188,91637.94444335942
proc_V842_Her_Light_007.fits,61160.90355625,1403209181889419520,69232.03823242187,93790.1783203125
proc_V842_Her_Light_007.fits,61160.90355625,1404041649630719872,81362.8702636719,104597.17334960941
proc_V842_Her_Light_007.fits,61160.90355625,1423632816533853952,94568.44123046874,116459.25986328126
proc_V842_Her_Light_007.fits,61160.90355625,1403215538441009152,85622.7286621094,110985.16815429689
proc_V842_Her_Light_007.fits,61160.90355625,1403905344548484352,79828.97791992188,101674.25714843751
proc_V842_Her_Light_007.fits,61160.90355625,1399190707407939328,68165.91952148436,90835.60714843747
proc_V842_Her_Light_007.fits,61160.90355625,1403302601722389632,86129.66668945311,106924.08987304688
proc_V842_Her_Light_007.fits,61160.90355625,1424706901954771840,81298.78369140624,103697.06562500002
proc_V842_Her_Light_007.fits,61160.90355625,1424310562372790784,55312.58720703125,79480.78678710938
proc_V842_Her_Light_007.fits,61160.90355625,1400162022852360576,67790.20936523436,91685.72707031253
proc_V842_Her_Light_007.fits,61160.90355625,1404146240673982464,66901.19320312502,90582.16311523438
proc_V842_Her_Light_007.fits,61160.90355625,1403729147809641600,60656.73009765624,83818.63695312501
proc_V842_Her_Light_007.fits,61160.90355625,1404608585313724800,78754.83561523439,102126.60290039062
proc_V842_Her_Light_007.fits,61160.90355625,1424417794820749696,67822.62893554689,88954.25691406248
proc_V842_Her_Light_007.fits,61160.90355625,1403082909850677504,76840.146875,99900.1139746094
proc_V842_Her_Light_007.fits,61160.90355625,1399993213457195520,79396.13109375001,101239.41559570316
proc_V842_Her_Light_007.fits,61160.90355625,1400414292050888832,65753.36159179689,88286.84425781253
proc_V842_Her_Light_007.fits,61160.90355625,1424368149294685952,75961.40579101563,97253.26640624998
proc_V842_Her_Light_007.fits,61160.90355625,1423593474633502976,75055.80609375001,94214.62365234374
proc_V842_Her_Light_007.fits,61160.90355625,1399387176391820160,65855.65725585936,87415.02863281246
proc_V842_Her_Light_007.fits,61160.90355625,1424686629709113856,74975.57060546873,94081.60322265627
proc_V842_Her_Light_007.fits,61160.90355625,1399474858147972480,66101.45588867189,87008.5893261719
proc_V842_Her_Light_007.fits,61160.90355625,1424534725306172800,71011.99361328124,91477.08431640625
proc_V842_Her_Light_007.fits,61160.90355625,1403711796142539136,59493.105439453146,80507.48564453125
proc_V842_Her_Light_007.fits,61160.90355625,1400380653866967168,71947.18670898437,91345.53313476562
proc_V842_Her_Light_007.fits,61160.90355625,1403509451642824192,68561.41010742186,88727.8822851562
proc_V842_Her_Light_007.fits,61160.90355625,1399441288683877504,74958.86987304689,92722.69252929687
proc_V842_Her_Light_007.fits,61160.90355625,1423148206783521920,63692.97009765625,82270.10763671876
proc_V842_Her_Light_007.fits,61160.90355625,1403474954465528960,55918.233691406254,76193.86153320312
proc_V842_Her_Light_007.fits,61160.90355625,1403779553545892096,53626.61134765626,74276.81734375001
proc_V842_Her_Light_007.fits,61160.90355625,1423156109523335424,61430.75903320313,78636.83071289065
proc_V842_Her_Light_007.fits,61160.90355625,1423420950090620672,52406.84598632812,70900.66736328129
proc_V842_Her_Light_007.fits,61160.90355625,1403673794271845248,65846.12407226562,84164.93909179688
proc_V842_Her_Light_007.fits,61160.90355625,1423214383639780864,62043.087656250005,79660.32322265624
proc_V842_Her_Light_007.fits,61160.90355625,1404278319508397824,73054.03670898438,90834.8967089844
proc_V842_Her_Light_007.fits,61160.90355625,1423301038900150400,58486.46832031251,76516.70126953126
proc_V842_Her_Light_007.fits,61160.90355625,1399469021288707456,68960.40220703125,86366.6648925781
proc_V842_Her_Light_007.fits,61160.90355625,1400100205386281216,48709.97303710938,69570.5099121094
proc_V842_Her_Light_007.fits,61160.90355625,1399198163471195008,56379.77226562499,73958.40726562499
proc_V842_Her_Light_007.fits,61160.90355625,1400218132304633856,67128.92851562501,86308.33796875001
proc_V842_Her_Light_007.fits,61160.90355625,1423641406468543488,64850.1622265625,82249.88531249997
proc_V842_Her_Light_007.fits,61160.90355625,1403716331627228800,62918.6341015625,81181.63544921875
proc_V842_Her_Light_007.fits,61160.90355625,1400571109897445376,59448.329882812504,77252.63748046872
proc_V842_Her_Light_007.fits,61160.90355625,1423693186594678656,62124.21205078126,75535.30518554687
proc_V842_Her_Light_007.fits,61160.90355625,1423542416061967360,49834.77934570313,68527.72817382813
proc_V842_Her_Light_007.fits,61160.90355625,1423161538362486656,54297.1298828125,69504.65682617186
proc_V842_Her_Light_007.fits,61160.90355625,1399210322522483712,63312.48807617187,80770.9911425781
proc_V842_Her_Light_007.fits,61160.90355625,1401442026185682560,57476.32812500001,73752.0255761719
proc_V842_Her_Light_007.fits,61160.90355625,1400272519474196224,35760.62368164063,55257.91818359374
proc_V842_Her_Light_007.fits,61160.90355625,1403646650078526592,59663.107333984386,76011.93868164062
proc_V842_Her_Light_007.fits,61160.90355625,1423459849610967040,60331.39590820312,75563.49411132815
proc_V842_Her_Light_007.fits,61160.90355625,1423446994772298880,55353.52166992187,71530.3147949219
proc_V842_Her_Light_007.fits,61160.90355625,1403536728979680256,44535.87743164062,61589.18062500001
proc_V842_Her_Light_007.fits,61160.90355625,1423212871811144320,50505.26656250001,65347.19532226564
proc_V842_Her_Light_007.fits,61160.90355625,1400106738033257728,57029.68274414062,71610.44772460942
proc_V842_Her_Light_007.fits,61160.90355625,1424709650733844480,45532.867304687505,62921.111953125
proc_V842_Her_Light_007.fits,61160.90355625,1403233336785525504,39581.6498828125,56563.49157226563
proc_V842_Her_Light_007.fits,61160.90355625,1399414320585265536,38833.34970703126,54955.426533203114
proc_V842_Her_Light_007.fits,61160.90355625,1424915465566865024,50297.27669921875,62505.50483398438
proc_V842_Her_Light_007.fits,61160.90355625,1403083906283092224,49330.057734375005,64724.10096679687
proc_V842_Her_Light_007.fits,61160.90355625,1403718908607602048,48313.86310546875,62189.34950195312
proc_V842_Her_Light_007.fits,61160.90355625,1424518060833414144,57621.81497070313,70667.77248046872
proc_V842_Her_Light_007.fits,61160.90355625,1401651792388074240,52227.4361328125,66781.96655273436
proc_V842_Her_Light_007.fits,61160.90355625,1403005050683652608,51756.728750000024,66341.25269531248
proc_V842_Her_Light_007.fits,61160.90355625,1424569428642017664,39574.80526367188,54319.30502929686
proc_V842_Her_Light_007.fits,61160.90355625,1423532039421321728,89581.62859375,110144.90393554686
proc_V842_Her_Light_007.fits,61160.90355625,1403355966691353856,37785.50291015625,53033.04127929688
proc_V842_Her_Light_007.fits,61160.90355625,1427687368740585472,39511.34465820313,52509.02733398437
proc_V842_Her_Light_007.fits,61160.90355625,1403128436504439552,49183.260009765625,62731.28954101565
proc_V842_Her_Light_007.fits,61160.90355625,1403021852595567872,48807.06953125,62408.07408203124
proc_V842_Her_Light_007.fits,61160.90355625,1402882764374678400,47218.087460937495,59962.01099609374
proc_V842_Her_Light_007.fits,61160.90355625,1427679603439614336,36315.05602539063,49121.02980468749
proc_V842_Her_Light_007.fits,61160.90355625,1424370245238714368,46587.19870117188,60053.05244140626
proc_V842_Her_Light_007.fits,61160.90355625,1399968233927428608,49756.28056640624,64274.824716796866
proc_V842_Her_Light_007.fits,61160.90355625,1403170080507149568,31483.511132812502,46881.88393554687
proc_V842_Her_Light_007.fits,61160.90355625,1400502493499502848,40513.82567382813,53540.011445312506
proc_V842_Her_Light_007.fits,61160.90355625,1403092255699592960,40742.6211328125,54393.644628906244
proc_V842_Her_Light_007.fits,61160.90355625,1424676871544027520,34949.3811328125,47880.80989257811
proc_V842_Her_Light_007.fits,61160.90355625,1424396354343687808,44006.50701171876,57665.692734375
proc_V842_Her_Light_007.fits,61160.90355625,1400405118000790656,42172.929707031246,54110.70204101562
proc_V842_Her_Light_007.fits,61160.90355625,1424682472181707904,36252.68182617188,48969.437744140625
proc_V842_Her_Light_007.fits,61160.90355625,1424390139526931456,37698.374111328136,50139.08946289063
proc_V842_Her_Light_007.fits,61160.90355625,1427658025523999488,44677.13647460939,56027.396347656264
proc_V842_Her_Light_007.fits,61160.90355625,1424356638781940608,36825.76311523438,49522.454599609366
proc_V842_Her_Light_007.fits,61160.90355625,1402910595762821888,42306.754765625,54011.138154296874
proc_V842_Her_Light_007.fits,61160.90355625,1424445493065918848,44522.90130859374,54163.600556640624
proc_V842_Her_Light_007.fits,61160.90355625,1400187513481463552,35577.81130859376,47793.99687500001
proc_V842_Her_Light_007.fits,61160.90355625,1404119577517815424,39326.66495117187,51071.88715820313
proc_V842_Her_Light_007.fits,61160.90355625,1400298980769110912,36165.08682617188,46879.465136718754
proc_V842_Her_Light_007.fits,61160.90355625,1403815356393317120,36192.73536132813,47436.579716796885
proc_V842_Her_Light_007.fits,61160.90355625,1423562069833007360,37387.292880859386,46537.313505859376
proc_V842_Her_Light_007.fits,61160.90355625,1423583853906680192,39440.37590820312,49144.414189453135
proc_V842_Her_Light_007.fits,61160.90355625,1404567078749798016,29968.62551757813,41307.43482421874
proc_V842_Her_Light_007.fits,61160.90355625,1403169152794208768,33013.034882812506,43170.60826171875
proc_V842_Her_Light_007.fits,61160.90355625,1424414706739915264,36264.939921875004,46295.087041015635
proc_V842_Her_Light_007.fits,61160.90355625,1400574064834567040,26248.30436523438,37793.43750000001
proc_V842_Her_Light_007.fits,61160.90355625,1399341924616775040,38338.68642578125,48628.36019531249
proc_V842_Her_Light_007.fits,61160.90355625,1400107768825819776,36488.183203125,47748.50091796877
proc_V842_Her_Light_007.fits,61160.90355625,1402935025536836224,30986.289892578126,42050.188447265624
proc_V842_Her_Light_007.fits,61160.90355625,1424347327292816128,28518.47125,38440.44777343751
proc_V842_Her_Light_007.fits,61160.90355625,1424685049161764736,35444.262812500005,46932.14831054688
proc_V842_Her_Light_007.fits,61160.90355625,1404169364777955840,29494.1369140625,40155.74000000001
proc_V842_Her_Light_007.fits,61160.90355625,1423504723428898816,31307.29025390626,40504.12922851563
proc_V842_Her_Light_007.fits,61160.90355625,1400097598342825984,40376.59579101563,51451.2005078125
proc_V842_Her_Light_007.fits,61160.90355625,1400597120219035520,34409.63498046875,44157.28009765625
proc_V842_Her_Light_007.fits,61160.90355625,1404576871275637760,27311.64642578125,37578.59491210938
proc_V842_Her_Light_007.fits,61160.90355625,1423159438121916928,26278.418505859376,35003.1393359375
proc_V842_Her_Light_007.fits,61160.90355625,1423368968102824320,27555.728251953133,36499.14916992187
proc_V842_Her_Light_007.fits,61160.90355625,1403023948540021120,33997.401787109375,43868.31685546875
proc_V842_Her_Light_007.fits,61160.90355625,1400347290561017472,32847.0473046875,42640.66178710937
proc_V842_Her_Light_007.fits,61160.90355625,1402914650211952640,29744.307636718753,40217.860800781265
proc_V842_Her_Light_007.fits,61160.90355625,1423564097057105536,29418.82533203125,37587.749609374994
proc_V842_Her_Light_007.fits,61160.90355625,1403525154043336192,31919.19942382813,40975.788720703145
proc_V842_Her_Light_007.fits,61160.90355625,1400271527338499200,34297.30443359375,43847.24791992188
proc_V842_Her_Light_007.fits,61160.90355625,1399390509286400384,34471.554189453134,44413.50645507812
proc_V842_Her_Light_007.fits,61160.90355625,1399205207217994368,30000.74201171875,39374.81347656251
proc_V842_Her_Light_007.fits,61160.90355625,1424443019164754048,28892.977636718755,36633.017773437496
proc_V842_Her_Light_007.fits,61160.90355625,1423586946283290880,27993.156933593753,36708.23193359374
proc_V842_Her_Light_007.fits,61160.90355625,1403740550947497984,30046.868955078127,40565.10313476564
proc_V842_Her_Light_007.fits,61160.90355625,1423282828238647296,31179.994316406257,39780.744277343736
proc_V842_Her_Light_007.fits,61160.90355625,1424722192038370944,31867.6376953125,40285.965439453124
proc_V842_Her_Light_007.fits,61160.90355625,1400136940243265280,33055.42085937501,42790.85232421875
proc_V842_Her_Light_007.fits,61160.90355625,1424330559740536704,26524.450146484378,34776.73981445312
proc_V842_Her_Light_007.fits,61160.90355625,1400228474585943680,27992.16271484375,36802.64408203125
proc_V842_Her_Light_007.fits,61160.90355625,1400077081282366592,30569.550322265623,38612.184062500004
proc_V842_Her_Light_007.fits,61160.90355625,1404592848553588736,30783.99729492188,39887.08146484375
proc_V842_Her_Light_007.fits,61160.90355625,1403122423549881984,31375.5976171875,39399.197460937496
proc_V842_Her_Light_007.fits,61160.90355625,1424597397469089536,23335.30073242188,32028.242636718744
proc_V842_Her_Light_007.fits,61160.90355625,1400068907961245568,32586.624843750007,41614.36295898438
proc_V842_Her_Light_007.fits,61160.90355625,1424628802270020864,29469.527392578122,38455.5264453125
proc_V842_Her_Light_007.fits,61160.90355625,1424514212542314240,26248.446308593753,34709.23401367186
proc_V842_Her_Light_007.fits,61160.90355625,1400373541401124224,29903.1358984375,38709.35469726562
proc_V842_Her_Light_007.fits,61160.90355625,1424903302219474944,24029.020878906245,32196.49783203125
proc_V842_Her_Light_007.fits,61160.90355625,1423690089921251584,30839.114814453125,37105.33875000001
