target_catalog_id,target_vsx_name,catalog_id,inst_mag,sigma_iqr,inv_nv,spike,locus_sigma_iqr,locus_spread,n_frames,thr_inv_nv,FLAG,flag_reason,VYVAR_comp_rms,VYVAR_comp_tier,VYVAR_selected_tier
1400580112148616320,Gaia DR3 1400580112148616320,1400078253810532096,-9.627817472111845,0.04030246776546767,0.5344039303888082,1.0338569965075604,0.04054529643041062,0.006078796836273103,127,0.8269816901602098,False,,0.0414995041603879,4,TIER4
1400580112148616320,Gaia DR3 1400580112148616320,1400222908308271360,-9.198443258978864,0.04788788395791224,0.453763125323028,0.934247063274806,0.05311511702036946,0.009666565574900062,127,0.8269816901602098,False,,0.0307005273116613,4,TIER4
1400580112148616320,Gaia DR3 1400580112148616320,1403202344301466624,-9.294758159358835,0.04679826110497269,0.5064903104356074,1.066096800096342,0.04966194261897941,0.009129367881720554,127,0.8269816901602098,False,,0.028180922193844,4,TIER4
1400580112148616320,Gaia DR3 1400580112148616320,1403265978537042944,-9.430873540035499,0.043274317761755166,0.5867722021176658,1.0437416927444485,0.045936132473650325,0.007882654088612436,127,0.8269816901602098,False,,0.0420102140506137,4,TIER4
1400580112148616320,Gaia DR3 1400580112148616320,1404275605089071616,-9.621189042425483,0.040901468535901486,0.5022549872550671,0.9377606793427664,0.040726732726957544,0.006139508231822627,127,0.8269816901602098,False,,0.0414604546960775,4,TIER4
1402913550700324224,Gaia DR3 1402913550700324224,1399975548255476224,-10.579954041799347,0.024294020414501145,0.5302397288134993,0.8944602546577758,0.02068771314413056,0.003646501318035676,127,0.6612845181681739,False,,0.0180298027462388,1,TIER1
1402913550700324224,Gaia DR3 1402913550700324224,1400164118796369664,-9.984991452340527,0.029826262724013734,0.478953936892004,0.9293866372730198,0.03169652295012666,0.004739179934416859,127,0.6612845181681739,False,,0.0237388283230731,1,TIER1
1402913550700324224,Gaia DR3 1402913550700324224,1400270084229050880,-10.023984499685781,0.03010844037414538,0.5482659326305366,1.0380924744696287,0.030783166445990738,0.0047025886084499915,127,0.6612845181681739,False,,0.0279747522919804,1,TIER1
1402913550700324224,Gaia DR3 1402913550700324224,1400343781572357376,-10.004203285992153,0.0346803875250295,0.46675590047216725,0.8525218509629414,0.031246513155644008,0.0047211514263768625,127,0.6612845181681739,False,,0.0239697774316509,1,TIER1
1402913550700324224,Gaia DR3 1402913550700324224,1403202344301466624,-9.294758159358835,0.04489294863257434,0.5221285390030761,1.0529037202956006,0.04966194261897941,0.009129367881720554,127,0.6612845181681739,False,,0.028180922193844,1,TIER1
1402913550700324224,Gaia DR3 1402913550700324224,1403251478727403776,-10.144959726936772,0.02895191736663429,0.5417925887163515,1.0361524022912496,0.027949494338482022,0.004589064678528275,127,0.6612845181681739,False,,0.0274775346009749,1,TIER1
1402913550700324224,Gaia DR3 1402913550700324224,1403293706845331968,-10.070390156284006,0.030027892786976103,0.45249571073381434,0.9802230006204008,0.0296961801453972,0.00465904124237067,127,0.6612845181681739,False,,0.0273519529412207,1,TIER1
1402913550700324224,Gaia DR3 1402913550700324224,1403433447901404928,-9.995543556458625,0.02709744788882859,0.5207706552169467,1.0611575006871947,0.031449354965453695,0.004729277772167193,127,0.6612845181681739,False,,0.0229841074945781,1,TIER1
1402968560641435008,Gaia DR3 1402968560641435008,1399948958114147072,-9.876800969974337,0.0388403138707774,0.4704131859783643,1.0294249040092813,0.03423073064822772,0.004840706577659726,127,0.7116294120042763,False,,0.0422879630826366,3,TIER2
1402968560641435008,Gaia DR3 1402968560641435008,1399967031336492800,-8.781519180255543,0.07258422569269901,0.4942667750173552,1.0947731799524094,0.07113257024007665,0.010695573150598213,127,0.7116294120042763,False,,0.0646796740576922,3,TIER2
1402968560641435008,Gaia DR3 1402968560641435008,1400180405312365568,-8.7592135388164,0.07597075107767842,0.5852314706915122,1.021871664195826,0.07209651276984361,0.010750625557482385,127,0.7116294120042763,False,,0.060636929873559,3,TIER2
1402968560641435008,Gaia DR3 1402968560641435008,1402966877014264320,-9.15587179373693,0.057184245715003086,0.5552943692471844,0.9617274198438113,0.054954850973466376,0.009771635928180358,127,0.7116294120042763,False,,0.0615388674692263,2,TIER2
1402968560641435008,Gaia DR3 1402968560641435008,1402990550874054144,-8.711203560412141,0.07947393905739279,0.48054812852739726,1.02611815401056,0.07249467759908729,0.010773365432018046,127,0.7116294120042763,False,,0.0689995074750525,3,TIER2
